//µÀ¾ßID,µÀ¾ßÃû³Æ,ËùÐèÖ°Òµ,ËùÐèµÈ¼¶,ËùÐèÐÔ±ð,×îÐ¡ÎïÀí¹¥»÷,×î´óÎïÀí¹¥»÷,·ÀÓù,Ä§·¨·ÀÓù,×îÐ¡Ä§·¨¹¥»÷,×î´óÄ§·¨¹¥»÷,¶ã±Ü,×¼È·,µ±Ç°µþ¼ÓÊýÁ¿,×î´óµþ¼ÓÊýÁ¿,½Å±¾id,¼Û¸ñ,»ÃÊÞµ°¶ÔÓ¦id,ËµÃ÷
#id,name,req_profession,req_level,req_sex,attack_min,attack_max,defense,magic_defense,magic_attack_min,magic_attck_max,dodge,hitrate,amount,amount_limit,actionid,price,monster_type,info
169095,¹îÒì»êÓ°,60,28,0,0,0,48,50,0,0,10,0,10000,10000,0,0,0,¼ò½é
169096,¹îÒì»êÓ°,60,28,0,0,0,48,50,0,0,10,0,10000,10000,0,0,0,¼ò½é
169097,¹îÒì»êÓ°,60,28,0,0,0,48,50,0,0,10,0,10000,10000,0,0,0,¼ò½é
112300,×ÏÃ¢Í·¿ø,70,5,0,0,0,20,13,0,0,0,0,10000,10000,0,0,0,¼ò½é
112350,ÈÛÑ×Ö®»¤,70,11,0,0,0,42,27,0,0,0,0,10000,10000,0,0,0,¼ò½é
112400,ÁÒÑæÍ·»·,70,20,0,0,0,74,50,0,0,0,0,10000,10000,0,0,0,¼ò½é
112000,ÈÙÒ«¼×¿ø,70,25,0,0,0,92,63,0,0,0,0,10000,10000,0,0,0,¼ò½é
112001,ÈÙÒ«¼×¿ø,70,25,0,0,0,97,66,0,0,0,0,10000,10000,0,0,0,¼ò½é
112002,ÈÙÒ«¼×¿ø,70,25,0,0,0,106,72,0,0,0,0,10000,10000,0,0,0,¼ò½é
112003,ÈÙÒ«¼×¿ø,70,25,0,0,0,120,82,0,0,0,0,10000,10000,0,0,0,¼ò½é
112004,ÈÙÒ«¼×¿ø,70,25,0,0,0,138,95,0,0,0,0,10000,10000,0,0,0,¼ò½é
112005,ÈÙÒ«¼×¿ø,70,25,0,0,0,147,101,0,0,0,0,10000,10000,0,0,0,¼ò½é
112006,ÈÙÒ«¼×¿ø,70,25,0,0,0,166,113,0,0,0,0,10000,10000,0,0,0,¼ò½é
112007,ÈÙÒ«¼×¿ø,70,25,0,0,0,184,126,0,0,0,0,10000,10000,0,0,0,¼ò½é
112010,³ãÑæÖ®¶¥,70,30,0,0,0,92,63,0,0,0,0,10000,10000,0,0,0,¼ò½é
112011,³ãÑæÖ®¶¥,70,30,0,0,0,120,82,0,0,0,0,10000,10000,0,0,0,¼ò½é
112012,³ãÑæÖ®¶¥,70,30,0,0,0,131,90,0,0,0,0,10000,10000,0,0,0,¼ò½é
112013,³ãÑæÖ®¶¥,70,30,0,0,0,148,101,0,0,0,0,10000,10000,0,0,0,¼ò½é
112014,³ãÑæÖ®¶¥,70,30,0,0,0,171,117,0,0,0,0,10000,10000,0,0,0,¼ò½é
112015,³ãÑæÖ®¶¥,70,30,0,0,0,182,125,0,0,0,0,10000,10000,0,0,0,¼ò½é
112016,³ãÑæÖ®¶¥,70,30,0,0,0,205,140,0,0,0,0,10000,10000,0,0,0,¼ò½é
112017,³ãÑæÖ®¶¥,70,30,0,0,0,228,156,0,0,0,0,10000,10000,0,0,0,¼ò½é
112020,ÈÛÑæÖ®ÑÛ,70,40,0,0,0,114,78,0,0,0,0,10000,10000,0,0,0,¼ò½é
112021,ÈÛÑæÖ®ÑÛ,70,40,0,0,0,153,106,0,0,0,0,10000,10000,0,0,0,¼ò½é
112022,ÈÛÑæÖ®ÑÛ,70,40,0,0,0,168,116,0,0,0,0,10000,10000,0,0,0,¼ò½é
112023,ÈÛÑæÖ®ÑÛ,70,40,0,0,0,190,131,0,0,0,0,10000,10000,0,0,0,¼ò½é
112024,ÈÛÑæÖ®ÑÛ,70,40,0,0,0,219,152,0,0,0,0,10000,10000,0,0,0,¼ò½é
112025,ÈÛÑæÖ®ÑÛ,70,40,0,0,0,234,162,0,0,0,0,10000,10000,0,0,0,¼ò½é
112026,ÈÛÑæÖ®ÑÛ,70,40,0,0,0,263,182,0,0,0,0,10000,10000,0,0,0,¼ò½é
112027,ÈÛÑæÖ®ÑÛ,70,40,0,0,0,292,202,0,0,0,0,10000,10000,0,0,0,¼ò½é
112030,Ä§»êÕ÷·þ,70,45,0,0,0,146,101,0,0,0,0,10000,10000,0,0,0,¼ò½é
112031,Ä§»êÕ÷·þ,70,45,0,0,0,173,119,0,0,0,0,10000,10000,0,0,0,¼ò½é
112032,Ä§»êÕ÷·þ,70,45,0,0,0,190,130,0,0,0,0,10000,10000,0,0,0,¼ò½é
112033,Ä§»êÕ÷·þ,70,45,0,0,0,215,147,0,0,0,0,10000,10000,0,0,0,¼ò½é
112034,Ä§»êÕ÷·þ,70,45,0,0,0,248,170,0,0,0,0,10000,10000,0,0,0,¼ò½é
112035,Ä§»êÕ÷·þ,70,45,0,0,0,264,181,0,0,0,0,10000,10000,0,0,0,¼ò½é
112036,Ä§»êÕ÷·þ,70,45,0,0,0,297,203,0,0,0,0,10000,10000,0,0,0,¼ò½é
112037,Ä§»êÕ÷·þ,70,45,0,0,0,330,226,0,0,0,0,10000,10000,0,0,0,¼ò½é
112040,ÁúÏ¢¶·Ê¿,70,50,0,0,0,165,113,0,0,0,0,10000,10000,0,0,0,¼ò½é
112041,ÁúÏ¢¶·Ê¿,70,50,0,0,0,196,134,0,0,0,0,10000,10000,0,0,0,¼ò½é
112042,ÁúÏ¢¶·Ê¿,70,50,0,0,0,215,147,0,0,0,0,10000,10000,0,0,0,¼ò½é
112043,ÁúÏ¢¶·Ê¿,70,50,0,0,0,243,166,0,0,0,0,10000,10000,0,0,0,¼ò½é
112044,ÁúÏ¢¶·Ê¿,70,50,0,0,0,281,192,0,0,0,0,10000,10000,0,0,0,¼ò½é
112045,ÁúÏ¢¶·Ê¿,70,50,0,0,0,299,205,0,0,0,0,10000,10000,0,0,0,¼ò½é
112046,ÁúÏ¢¶·Ê¿,70,50,0,0,0,337,230,0,0,0,0,10000,10000,0,0,0,¼ò½é
112047,ÁúÏ¢¶·Ê¿,70,50,0,0,0,374,256,0,0,0,0,10000,10000,0,0,0,¼ò½é
112050,Öý»êÑ×Ê×,70,60,0,0,0,219,151,0,0,0,0,10000,10000,0,0,0,¼ò½é
112051,Öý»êÑ×Ê×,70,60,0,0,0,230,159,0,0,0,0,10000,10000,0,0,0,¼ò½é
112052,Öý»êÑ×Ê×,70,60,0,0,0,252,174,0,0,0,0,10000,10000,0,0,0,¼ò½é
112053,Öý»êÑ×Ê×,70,60,0,0,0,185,196,0,0,0,0,10000,10000,0,0,0,¼ò½é
112054,Öý»êÑ×Ê×,70,60,0,0,0,329,227,0,0,0,0,10000,10000,0,0,0,¼ò½é
112055,Öý»êÑ×Ê×,70,60,0,0,0,350,242,0,0,0,0,10000,10000,0,0,0,¼ò½é
112056,Öý»êÑ×Ê×,70,60,0,0,0,394,272,0,0,0,0,10000,10000,0,0,0,¼ò½é
112057,Öý»êÑ×Ê×,70,60,0,0,0,438,302,0,0,0,0,10000,10000,0,0,0,¼ò½é
112060,È¼ÑªÄ§Òí,70,65,0,0,0,241,167,0,0,0,0,10000,10000,0,0,0,¼ò½é
112061,È¼ÑªÄ§Òí,70,65,0,0,0,253,175,0,0,0,0,10000,10000,0,0,0,¼ò½é
112062,È¼ÑªÄ§Òí,70,65,0,0,0,277,192,0,0,0,0,10000,10000,0,0,0,¼ò½é
112063,È¼ÑªÄ§Òí,70,65,0,0,0,313,217,0,0,0,0,10000,10000,0,0,0,¼ò½é
112064,È¼ÑªÄ§Òí,70,65,0,0,0,362,251,0,0,0,0,10000,10000,0,0,0,¼ò½é
112065,È¼ÑªÄ§Òí,70,65,0,0,0,386,267,0,0,0,0,10000,10000,0,0,0,¼ò½é
112066,È¼ÑªÄ§Òí,70,65,0,0,0,434,301,0,0,0,0,10000,10000,0,0,0,¼ò½é
112067,È¼ÑªÄ§Òí,70,65,0,0,0,482,334,0,0,0,0,10000,10000,0,0,0,¼ò½é
112070,ÁÒÈÕÁú¼¹,70,75,0,0,0,274,189,0,0,0,0,10000,10000,0,0,0,¼ò½é
112071,ÁÒÈÕÁú¼¹,70,75,0,0,0,288,198,0,0,0,0,10000,10000,0,0,0,¼ò½é
112072,ÁÒÈÕÁú¼¹,70,75,0,0,0,315,217,0,0,0,0,10000,10000,0,0,0,¼ò½é
112073,ÁÒÈÕÁú¼¹,70,75,0,0,0,356,246,0,0,0,0,10000,10000,0,0,0,¼ò½é
112074,ÁÒÈÕÁú¼¹,70,75,0,0,0,411,284,0,0,0,0,10000,10000,0,0,0,¼ò½é
112075,ÁÒÈÕÁú¼¹,70,75,0,0,0,438,302,0,0,0,0,10000,10000,0,0,0,¼ò½é
112076,ÁÒÈÕÁú¼¹,70,75,0,0,0,493,340,0,0,0,0,10000,10000,0,0,0,¼ò½é
112077,ÁÒÈÕÁú¼¹,70,75,0,0,0,548,378,0,0,0,0,10000,10000,0,0,0,¼ò½é
112080,³ãÎÆÃÎ÷Ê,70,80,0,0,0,303,210,0,0,0,0,10000,10000,0,0,0,¼ò½é
112081,³ãÎÆÃÎ÷Ê,70,80,0,0,0,318,221,0,0,0,0,10000,10000,0,0,0,¼ò½é
112082,³ãÎÆÃÎ÷Ê,70,80,0,0,0,348,242,0,0,0,0,10000,10000,0,0,0,¼ò½é
112083,³ãÎÆÃÎ÷Ê,70,80,0,0,0,394,273,0,0,0,0,10000,10000,0,0,0,¼ò½é
112084,³ãÎÆÃÎ÷Ê,70,80,0,0,0,455,315,0,0,0,0,10000,10000,0,0,0,¼ò½é
112085,³ãÎÆÃÎ÷Ê,70,80,0,0,0,485,336,0,0,0,0,10000,10000,0,0,0,¼ò½é
112086,³ãÎÆÃÎ÷Ê,70,80,0,0,0,545,378,0,0,0,0,10000,10000,0,0,0,¼ò½é
112087,³ãÎÆÃÎ÷Ê,70,80,0,0,0,606,420,0,0,0,0,10000,10000,0,0,0,¼ò½é
112090,Ë¸Ó°Ñ×ÑÀ,70,85,0,0,0,332,229,0,0,0,0,10000,10000,0,0,0,¼ò½é
112091,Ë¸Ó°Ñ×ÑÀ,70,85,0,0,0,349,240,0,0,0,0,10000,10000,0,0,0,¼ò½é
112092,Ë¸Ó°Ñ×ÑÀ,70,85,0,0,0,382,263,0,0,0,0,10000,10000,0,0,0,¼ò½é
112093,Ë¸Ó°Ñ×ÑÀ,70,85,0,0,0,432,298,0,0,0,0,10000,10000,0,0,0,¼ò½é
112094,Ë¸Ó°Ñ×ÑÀ,70,85,0,0,0,493,344,0,0,0,0,10000,10000,0,0,0,¼ò½é
112095,Ë¸Ó°Ñ×ÑÀ,70,85,0,0,0,531,366,0,0,0,0,10000,10000,0,0,0,¼ò½é
112096,Ë¸Ó°Ñ×ÑÀ,70,85,0,0,0,598,412,0,0,0,0,10000,10000,0,0,0,¼ò½é
112097,Ë¸Ó°Ñ×ÑÀ,70,85,0,0,0,664,458,0,0,0,0,10000,10000,0,0,0,¼ò½é
112100,ÁúÒí±Ó»¤,70,99,0,0,0,433,300,0,0,0,0,10000,10000,0,0,0,¼ò½é
112101,ÁúÒí±Ó»¤,70,99,0,0,0,455,315,0,0,0,0,10000,10000,0,0,0,¼ò½é
112102,ÁúÒí±Ó»¤,70,99,0,0,0,498,345,0,0,0,0,10000,10000,0,0,0,¼ò½é
112103,ÁúÒí±Ó»¤,70,99,0,0,0,563,390,0,0,0,0,10000,10000,0,0,0,¼ò½é
112104,ÁúÒí±Ó»¤,70,99,0,0,0,650,450,0,0,0,0,10000,10000,0,0,0,¼ò½é
112105,ÁúÒí±Ó»¤,70,99,0,0,0,693,480,0,0,0,0,10000,10000,0,0,0,¼ò½é
112106,ÁúÒí±Ó»¤,70,99,0,0,0,779,540,0,0,0,0,10000,10000,0,0,0,¼ò½é
112107,ÁúÒí±Ó»¤,70,99,0,0,0,866,600,0,0,0,0,10000,10000,0,0,0,¼ò½é
112110,ÖËÁúÅØÏø,70,120,0,0,0,586,405,0,0,0,0,10000,10000,0,0,0,¼ò½é
112111,ÖËÁúÅØÏø,70,120,0,0,0,615,425,0,0,0,0,10000,10000,0,0,0,¼ò½é
112112,ÖËÁúÅØÏø,70,120,0,0,0,674,466,0,0,0,0,10000,10000,0,0,0,¼ò½é
112113,ÖËÁúÅØÏø,70,120,0,0,0,762,527,0,0,0,0,10000,10000,0,0,0,¼ò½é
112114,ÖËÁúÅØÏø,70,120,0,0,0,879,608,0,0,0,0,10000,10000,0,0,0,¼ò½é
112115,ÖËÁúÅØÏø,70,120,0,0,0,938,648,0,0,0,0,10000,10000,0,0,0,¼ò½é
112116,ÖËÁúÅØÏø,70,120,0,0,0,1055,729,0,0,0,0,10000,10000,0,0,0,¼ò½é
112117,ÖËÁúÅØÏø,70,120,0,0,0,1172,810,0,0,0,0,10000,10000,0,0,0,¼ò½é
112120,¹âÒ«ÁúÃá,70,130,0,0,0,659,455,0,0,0,0,10000,10000,0,0,0,¼ò½é
112121,¹âÒ«ÁúÃá,70,130,0,0,0,692,478,0,0,0,0,10000,10000,0,0,0,¼ò½é
112122,¹âÒ«ÁúÃá,70,130,0,0,0,758,523,0,0,0,0,10000,10000,0,0,0,¼ò½é
112123,¹âÒ«ÁúÃá,70,130,0,0,0,857,592,0,0,0,0,10000,10000,0,0,0,¼ò½é
112124,¹âÒ«ÁúÃá,70,130,0,0,0,989,683,0,0,0,0,10000,10000,0,0,0,¼ò½é
112125,¹âÒ«ÁúÃá,70,130,0,0,0,1054,728,0,0,0,0,10000,10000,0,0,0,¼ò½é
112126,¹âÒ«ÁúÃá,70,130,0,0,0,1186,819,0,0,0,0,10000,10000,0,0,0,¼ò½é
112127,¹âÒ«ÁúÃá,70,130,0,0,0,1318,910,0,0,0,0,10000,10000,0,0,0,¼ò½é
112130,ÉÏ¹ÅÖ®ÊÄ,70,140,0,0,0,732,505,0,0,0,0,10000,10000,0,0,0,¼ò½é
112131,ÉÏ¹ÅÖ®ÊÄ,70,140,0,0,0,769,530,0,0,0,0,10000,10000,0,0,0,¼ò½é
112132,ÉÏ¹ÅÖ®ÊÄ,70,140,0,0,0,842,581,0,0,0,0,10000,10000,0,0,0,¼ò½é
112133,ÉÏ¹ÅÖ®ÊÄ,70,140,0,0,0,952,657,0,0,0,0,10000,10000,0,0,0,¼ò½é
112134,ÉÏ¹ÅÖ®ÊÄ,70,140,0,0,0,1098,758,0,0,0,0,10000,10000,0,0,0,¼ò½é
112135,ÉÏ¹ÅÖ®ÊÄ,70,140,0,0,0,1171,808,0,0,0,0,10000,10000,0,0,0,¼ò½é
112136,ÉÏ¹ÅÖ®ÊÄ,70,140,0,0,0,1318,909,0,0,0,0,10000,10000,0,0,0,¼ò½é
112137,ÉÏ¹ÅÖ®ÊÄ,70,140,0,0,0,1464,1010,0,0,0,0,10000,10000,0,0,0,¼ò½é
132300,Å­ÑæÕ½¸è,70,1,0,0,0,26,17,0,0,0,0,10000,10000,0,0,0,¼ò½é
132000,»ðÒíÎÆ¼×,70,15,0,0,0,94,64,0,0,0,0,10000,10000,0,0,0,¼ò½é
132001,»ðÒíÎÆ¼×,70,15,0,0,0,99,67,0,0,0,0,10000,10000,0,0,0,¼ò½é
132002,»ðÒíÎÆ¼×,70,15,0,0,0,108,74,0,0,0,0,10000,10000,0,0,0,¼ò½é
132003,»ðÒíÎÆ¼×,70,15,0,0,0,122,83,0,0,0,0,10000,10000,0,0,0,¼ò½é
132004,»ðÒíÎÆ¼×,70,15,0,0,0,141,96,0,0,0,0,10000,10000,0,0,0,¼ò½é
132005,»ðÒíÎÆ¼×,70,15,0,0,0,150,102,0,0,0,0,10000,10000,0,0,0,¼ò½é
132006,»ðÒíÎÆ¼×,70,15,0,0,0,169,115,0,0,0,0,10000,10000,0,0,0,¼ò½é
132007,»ðÒíÎÆ¼×,70,15,0,0,0,188,128,0,0,0,0,10000,10000,0,0,0,¼ò½é
132010,ÈÛ»ðÖ®îø,70,25,0,0,0,154,106,0,0,0,0,10000,10000,0,0,0,¼ò½é
132011,ÈÛ»ðÖ®îø,70,25,0,0,0,162,111,0,0,0,0,10000,10000,0,0,0,¼ò½é
132012,ÈÛ»ðÖ®îø,70,25,0,0,0,177,122,0,0,0,0,10000,10000,0,0,0,¼ò½é
132013,ÈÛ»ðÖ®îø,70,25,0,0,0,200,138,0,0,0,0,10000,10000,0,0,0,¼ò½é
132014,ÈÛ»ðÖ®îø,70,25,0,0,0,231,159,0,0,0,0,10000,10000,0,0,0,¼ò½é
132015,ÈÛ»ðÖ®îø,70,25,0,0,0,246,170,0,0,0,0,10000,10000,0,0,0,¼ò½é
132016,ÈÛ»ðÖ®îø,70,25,0,0,0,277,191,0,0,0,0,10000,10000,0,0,0,¼ò½é
132017,ÈÛ»ðÖ®îø,70,25,0,0,0,308,212,0,0,0,0,10000,10000,0,0,0,¼ò½é
132020,³ãÑª¹ÇëÐ,70,35,0,0,0,215,148,0,0,0,0,10000,10000,0,0,0,¼ò½é
132021,³ãÑª¹ÇëÐ,70,35,0,0,0,226,155,0,0,0,0,10000,10000,0,0,0,¼ò½é
132022,³ãÑª¹ÇëÐ,70,35,0,0,0,247,170,0,0,0,0,10000,10000,0,0,0,¼ò½é
132023,³ãÑª¹ÇëÐ,70,35,0,0,0,280,192,0,0,0,0,10000,10000,0,0,0,¼ò½é
132024,³ãÑª¹ÇëÐ,70,35,0,0,0,323,222,0,0,0,0,10000,10000,0,0,0,¼ò½é
132025,³ãÑª¹ÇëÐ,70,35,0,0,0,344,237,0,0,0,0,10000,10000,0,0,0,¼ò½é
132026,³ãÑª¹ÇëÐ,70,35,0,0,0,387,266,0,0,0,0,10000,10000,0,0,0,¼ò½é
132027,³ãÑª¹ÇëÐ,70,35,0,0,0,430,296,0,0,0,0,10000,10000,0,0,0,¼ò½é
132030,°µ½ð±Ó»¤,70,45,0,0,0,275,190,0,0,0,0,10000,10000,0,0,0,¼ò½é
132031,°µ½ð±Ó»¤,70,45,0,0,0,289,200,0,0,0,0,10000,10000,0,0,0,¼ò½é
132032,°µ½ð±Ó»¤,70,45,0,0,0,316,219,0,0,0,0,10000,10000,0,0,0,¼ò½é
132033,°µ½ð±Ó»¤,70,45,0,0,0,358,247,0,0,0,0,10000,10000,0,0,0,¼ò½é
132034,°µ½ð±Ó»¤,70,45,0,0,0,413,285,0,0,0,0,10000,10000,0,0,0,¼ò½é
132035,°µ½ð±Ó»¤,70,45,0,0,0,440,304,0,0,0,0,10000,10000,0,0,0,¼ò½é
132036,°µ½ð±Ó»¤,70,45,0,0,0,495,342,0,0,0,0,10000,10000,0,0,0,¼ò½é
132037,°µ½ð±Ó»¤,70,45,0,0,0,550,380,0,0,0,0,10000,10000,0,0,0,¼ò½é
132040,Ä§ÑÒÖ®ÐÄ,70,55,0,0,0,336,232,0,0,0,0,10000,10000,0,0,0,¼ò½é
132041,Ä§ÑÒÖ®ÐÄ,70,55,0,0,0,353,244,0,0,0,0,10000,10000,0,0,0,¼ò½é
132042,Ä§ÑÒÖ®ÐÄ,70,55,0,0,0,386,267,0,0,0,0,10000,10000,0,0,0,¼ò½é
132043,Ä§ÑÒÖ®ÐÄ,70,55,0,0,0,437,302,0,0,0,0,10000,10000,0,0,0,¼ò½é
132044,Ä§ÑÒÖ®ÐÄ,70,55,0,0,0,504,348,0,0,0,0,10000,10000,0,0,0,¼ò½é
132045,Ä§ÑÒÖ®ÐÄ,70,55,0,0,0,538,371,0,0,0,0,10000,10000,0,0,0,¼ò½é
132046,Ä§ÑÒÖ®ÐÄ,70,55,0,0,0,605,418,0,0,0,0,10000,10000,0,0,0,¼ò½é
132047,Ä§ÑÒÖ®ÐÄ,70,55,0,0,0,672,464,0,0,0,0,10000,10000,0,0,0,¼ò½é
132050,ÁúÑ×Õ½Òâ,70,60,0,0,0,365,252,0,0,0,0,10000,10000,0,0,0,¼ò½é
132051,ÁúÑ×Õ½Òâ,70,60,0,0,0,383,265,0,0,0,0,10000,10000,0,0,0,¼ò½é
132052,ÁúÑ×Õ½Òâ,70,60,0,0,0,420,290,0,0,0,0,10000,10000,0,0,0,¼ò½é
132053,ÁúÑ×Õ½Òâ,70,60,0,0,0,475,328,0,0,0,0,10000,10000,0,0,0,¼ò½é
132054,ÁúÑ×Õ½Òâ,70,60,0,0,0,548,378,0,0,0,0,10000,10000,0,0,0,¼ò½é
132055,ÁúÑ×Õ½Òâ,70,60,0,0,0,584,403,0,0,0,0,10000,10000,0,0,0,¼ò½é
132056,ÁúÑ×Õ½Òâ,70,60,0,0,0,657,454,0,0,0,0,10000,10000,0,0,0,¼ò½é
132057,ÁúÑ×Õ½Òâ,70,60,0,0,0,730,504,0,0,0,0,10000,10000,0,0,0,¼ò½é
132060,´ÌÑæÁú¼×,70,65,0,0,0,426,294,0,0,0,0,10000,10000,0,0,0,¼ò½é
132061,´ÌÑæÁú¼×,70,65,0,0,0,447,309,0,0,0,0,10000,10000,0,0,0,¼ò½é
132062,´ÌÑæÁú¼×,70,65,0,0,0,490,338,0,0,0,0,10000,10000,0,0,0,¼ò½é
132063,´ÌÑæÁú¼×,70,65,0,0,0,554,382,0,0,0,0,10000,10000,0,0,0,¼ò½é
132064,´ÌÑæÁú¼×,70,65,0,0,0,639,441,0,0,0,0,10000,10000,0,0,0,¼ò½é
132065,´ÌÑæÁú¼×,70,65,0,0,0,682,470,0,0,0,0,10000,10000,0,0,0,¼ò½é
132066,´ÌÑæÁú¼×,70,65,0,0,0,767,529,0,0,0,0,10000,10000,0,0,0,¼ò½é
132067,´ÌÑæÁú¼×,70,65,0,0,0,852,588,0,0,0,0,10000,10000,0,0,0,¼ò½é
132070,»Ä»ðÓ¡¼Ç,70,75,0,0,0,457,316,0,0,0,0,10000,10000,0,0,0,¼ò½é
132071,»Ä»ðÓ¡¼Ç,70,75,0,0,0,480,332,0,0,0,0,10000,10000,0,0,0,¼ò½é
132072,»Ä»ðÓ¡¼Ç,70,75,0,0,0,526,363,0,0,0,0,10000,10000,0,0,0,¼ò½é
132073,»Ä»ðÓ¡¼Ç,70,75,0,0,0,594,411,0,0,0,0,10000,10000,0,0,0,¼ò½é
132074,»Ä»ðÓ¡¼Ç,70,75,0,0,0,686,474,0,0,0,0,10000,10000,0,0,0,¼ò½é
132075,»Ä»ðÓ¡¼Ç,70,75,0,0,0,731,506,0,0,0,0,10000,10000,0,0,0,¼ò½é
132076,»Ä»ðÓ¡¼Ç,70,75,0,0,0,823,569,0,0,0,0,10000,10000,0,0,0,¼ò½é
132077,»Ä»ðÓ¡¼Ç,70,75,0,0,0,914,632,0,0,0,0,10000,10000,0,0,0,¼ò½é
132080,»ÃÑæÄ§îø,70,85,0,0,0,553,383,0,0,0,0,10000,10000,0,0,0,¼ò½é
132081,»ÃÑæÄ§îø,70,85,0,0,0,581,402,0,0,0,0,10000,10000,0,0,0,¼ò½é
132082,»ÃÑæÄ§îø,70,85,0,0,0,636,440,0,0,0,0,10000,10000,0,0,0,¼ò½é
132083,»ÃÑæÄ§îø,70,85,0,0,0,719,498,0,0,0,0,10000,10000,0,0,0,¼ò½é
132084,»ÃÑæÄ§îø,70,85,0,0,0,830,575,0,0,0,0,10000,10000,0,0,0,¼ò½é
132085,»ÃÑæÄ§îø,70,85,0,0,0,885,613,0,0,0,0,10000,10000,0,0,0,¼ò½é
132086,»ÃÑæÄ§îø,70,85,0,0,0,995,689,0,0,0,0,10000,10000,0,0,0,¼ò½é
132087,»ÃÑæÄ§îø,70,85,0,0,0,11106,766,0,0,0,0,10000,10000,0,0,0,¼ò½é
132090,À×öªÆôÊ¾,70,93,0,0,0,650,450,0,0,0,0,10000,10000,0,0,0,¼ò½é
132091,À×öªÆôÊ¾,70,93,0,0,0,683,473,0,0,0,0,10000,10000,0,0,0,¼ò½é
132092,À×öªÆôÊ¾,70,93,0,0,0,748,518,0,0,0,0,10000,10000,0,0,0,¼ò½é
132093,À×öªÆôÊ¾,70,93,0,0,0,845,585,0,0,0,0,10000,10000,0,0,0,¼ò½é
132094,À×öªÆôÊ¾,70,93,0,0,0,975,675,0,0,0,0,10000,10000,0,0,0,¼ò½é
132095,À×öªÆôÊ¾,70,93,0,0,0,1040,720,0,0,0,0,10000,10000,0,0,0,¼ò½é
132096,À×öªÆôÊ¾,70,93,0,0,0,1170,810,0,0,0,0,10000,10000,0,0,0,¼ò½é
132097,À×öªÆôÊ¾,70,93,0,0,0,1300,900,0,0,0,0,10000,10000,0,0,0,¼ò½é
132100,¼«»ðØ¬ÃÎ,70,105,0,0,0,795,551,0,0,0,0,10000,10000,0,0,0,¼ò½é
132101,¼«»ðØ¬ÃÎ,70,105,0,0,0,835,579,0,0,0,0,10000,10000,0,0,0,¼ò½é
132102,¼«»ðØ¬ÃÎ,70,105,0,0,0,914,634,0,0,0,0,10000,10000,0,0,0,¼ò½é
132103,¼«»ðØ¬ÃÎ,70,105,0,0,0,1034,716,0,0,0,0,10000,10000,0,0,0,¼ò½é
132104,¼«»ðØ¬ÃÎ,70,105,0,0,0,1193,827,0,0,0,0,10000,10000,0,0,0,¼ò½é
132105,¼«»ðØ¬ÃÎ,70,105,0,0,0,1272,882,0,0,0,0,10000,10000,0,0,0,¼ò½é
132106,¼«»ðØ¬ÃÎ,70,105,0,0,0,1431,992,0,0,0,0,10000,10000,0,0,0,¼ò½é
132107,¼«»ðØ¬ÃÎ,70,105,0,0,0,1590,1105,0,0,0,0,10000,10000,0,0,0,¼ò½é
132110,Ä§Áú»êîø,70,125,0,0,0,1037,719,0,0,0,0,10000,10000,0,0,0,¼ò½é
132111,Ä§Áú»êîø,70,125,0,0,0,1089,755,0,0,0,0,10000,10000,0,0,0,¼ò½é
132112,Ä§Áú»êîø,70,125,0,0,0,1193,827,0,0,0,0,10000,10000,0,0,0,¼ò½é
132113,Ä§Áú»êîø,70,125,0,0,0,1348,935,0,0,0,0,10000,10000,0,0,0,¼ò½é
132114,Ä§Áú»êîø,70,125,0,0,0,1556,1079,0,0,0,0,10000,10000,0,0,0,¼ò½é
132115,Ä§Áú»êîø,70,125,0,0,0,1659,1150,0,0,0,0,10000,10000,0,0,0,¼ò½é
132116,Ä§Áú»êîø,70,125,0,0,0,1869,1294,0,0,0,0,10000,10000,0,0,0,¼ò½é
132117,Ä§Áú»êîø,70,125,0,0,0,2074,1438,0,0,0,0,10000,10000,0,0,0,¼ò½é
132120,²»ÐàÒâÖ¾,70,133,0,0,0,1134,786,0,0,0,0,10000,10000,0,0,0,¼ò½é
132121,²»ÐàÒâÖ¾,70,133,0,0,0,1191,825,0,0,0,0,10000,10000,0,0,0,¼ò½é
132122,²»ÐàÒâÖ¾,70,133,0,0,0,1304,904,0,0,0,0,10000,10000,0,0,0,¼ò½é
132123,²»ÐàÒâÖ¾,70,133,0,0,0,1474,1022,0,0,0,0,10000,10000,0,0,0,¼ò½é
132124,²»ÐàÒâÖ¾,70,133,0,0,0,1701,1179,0,0,0,0,10000,10000,0,0,0,¼ò½é
132125,²»ÐàÒâÖ¾,70,133,0,0,0,1814,1258,0,0,0,0,10000,10000,0,0,0,¼ò½é
132126,²»ÐàÒâÖ¾,70,133,0,0,0,2041,1415,0,0,0,0,10000,10000,0,0,0,¼ò½é
132127,²»ÐàÒâÖ¾,70,133,0,0,0,2268,1572,0,0,0,0,10000,10000,0,0,0,¼ò½é
132130,Á¶Óü¿íË¡,70,140,0,0,0,1219,845,0,0,0,0,10000,10000,0,0,0,¼ò½é
132131,Á¶Óü¿íË¡,70,140,0,0,0,1280,887,0,0,0,0,10000,10000,0,0,0,¼ò½é
132132,Á¶Óü¿íË¡,70,140,0,0,0,1402,972,0,0,0,0,10000,10000,0,0,0,¼ò½é
